director_name,ceremony,year,category,outcome,original_language
Paul McCartney,Online Film & Television Association,1999.0,OFTA Film Award,Won,en
Brian Herzlinger,Sonoma Valley Film Festival,2006.0,Jury Award,Won,en
Issiaka Konate,Ouagadougou Panafrican Film and Television Festival,1999.0,"""Young Public"" Award",Won,en
Jakrawal Nilthamrong,Hong Kong International Film Festival,2015.0,Golden Firebird Award,Nominated,en
Joe Bauer,Crystal Palace International Film Festival,2011.0,Best in Festival,Won,en
Jane Campion,Venice Film Festival,1990.0,Elvira Notari Prize,Won,en
Isabel Coixet,José María Forqué Awards,2016.0,José María Forqué Award,Nominated,en
Julie Delpy,Gold Derby Awards,2005.0,Gold Derby Award,Nominated,en
Stefan Brogren,"Canadian Screen Awards, CA",2015.0,Canadian Screen Award,Won,en
Karim Bensalah,Ottawa International Short Film Festival,2014.0,Festival International du court-métrage de l'Outaouais,Won,pt
Billy Bob Thornton,Fantasporto,1993.0,International Fantasy Film Award,Won,en
François Alaux,"César Awards, France",2011.0,César,Won,en
B.R. Chopra,Awards of the International Indian Film Academy,2004.0,Award for Technical Excellence,Nominated,hi
Katerina Philippou,London Independent Film Awards,2017.0,Best Editing,Won,en
Jonny Mars,SXSW Film Festival,2017.0,Special Jury Award,Won,en
Geoff Marslett,Memphis Indie Film Festival,2010.0,Indie Memphis Competiton - Special Jury Prize,Won,en
Hal Salwen,Cannes Film Festival,1995.0,Golden Camera - Special Mention,Won,en
Cătălin Mitulescu,Cannes Film Festival,2002.0,Cinefondation Award,Nominated,ro
Ursula Liang,VC FilmFest - Los Angeles Asian Pacific Film Festival,2014.0,Audience Award,Won,en
Armando Iannucci,British Independent Film Awards,2009.0,Douglas Hickox Award,Nominated,en
Nicolás López,Sitges - Catalonian International Film Festival,2012.0,Maria,Nominated,es
Philip Dunne,"Writers Guild of America, USA",1974.0,Valentine Davies Award,Won,en
Mattias Löw,Brussels Cinema Festival,2011.0,Jury Prize,Nominated,sv
Fernando E. Solanas,Academy of Motion Picture Arts and Sciences of Argentina,2012.0,Award of the Argentinean Academy,Won,es
Albert Alarr,Daytime Emmy Awards,2012.0,Daytime Emmy,Nominated,en
Loy Arcenas,Gawad Urian Awards,2012.0,Gawad Urian Award,Nominated,en
Wes Anderson,Location Managers Guild Awards (LMGA),2016.0,Honorary Award,Won,en
Maya Dreifuss,Cannes Film Festival,2005.0,Cinefondation Award,2nd place,en
Brent Florence,Trail Dance Film Festival,2011.0,Best Feature Narrative,Won,de
Ghita Nørby,Bodil Awards,1976.0,Bodil,Won,da
Agustín Díaz Yanes,San Sebastián International Film Festival,1995.0,Special Prize of the Jury,Won,es
Robert Mitchum,"Golden Globes, USA",1992.0,Cecil B. DeMille Award,Won,en
Pablo Larraín,Awards Circuit Community Awards,2016.0,ACCA,Nominated,es
Kaneto Shindô,Kinema Junpo Awards,1979.0,Kinema Junpo Award,Won,ja
Steven Seagal,Razzie Awards,2003.0,Razzie Award,Nominated,en
Ela Alyamaç,Arpa International Film Festival,2015.0,Best Director,Won,tr
Paolo Sorrentino,Indiewire Critics' Poll,2013.0,ICP Award,Nominated,en
Rommel Tolentino,Gawad Urian Awards,2011.0,Gawad Urian Award,Nominated,en
Paul Driessen,Buster International Children's Film Festival,2000.0,Buster's Short Film Award,Won,en
Dean DeBlois,International Online Cinema Awards (INOCA),2011.0,INOCA,Nominated,en
Fabio Carpi,Italian National Syndicate of Film Journalists,1998.0,Silver Ribbon,Nominated,en
Blake Williams,Tribeca Film Festival,2013.0,Jury Award,Nominated,en
Valerie Faris,Oklahoma Film Critics Circle Awards,2006.0,OFCC Award,Won,en
Alex Stockman,Locarno International Film Festival,2010.0,Golden Leopard - Filmmakers of the Present,Nominated,en
David Gordon Green,Chlotrudis Awards,2004.0,Chlotrudis Award,Nominated,en
Shing Hon Lau,Chicago International Film Festival,1979.0,Gold Hugo,Nominated,cn
Christina Choe,Palm Springs International ShortFest,2009.0,Best of the Festival,Won,en
Ben Browder,"Academy of Science Fiction, Fantasy & Horror Films, USA",2000.0,Saturn Award,Nominated,en
Kristen Stewart,Los Angeles Film Critics Association Awards,2015.0,LAFCA Award,2nd place,en
Claire Blanchet,Jutra Awards,2014.0,Jutra,Nominated,en
Ivan Andonov,Golden Rose,1978.0,Golden Rose,Won,bg
Antonella Ponziani,Italian National Syndicate of Film Journalists,1998.0,Silver Ribbon,Nominated,it
Rémi Waterhouse,Paris Film Festival,1999.0,Madame Figaro Award,Won,fr
Gianfranco Rosi,International Online Cinema Awards (INOCA),2017.0,INOCA,Nominated,en
Wolfgang Liebeneiner,Venice Film Festival,1941.0,Biennale Cup,Won,de
Travis Knight,PGA Awards,2013.0,PGA Award,Nominated,en
Sidney Poitier,Primetime Emmy Awards,1991.0,Primetime Emmy,Nominated,en
Pierre Stefanos,Louisville LGBT Film Festival,2011.0,Jury Prize,Nominated,en
Raşit Çelikezer,Art Film Festival,2012.0,Blue Angel,Nominated,tr
Angeliki Antoniou,Tallinn Black Nights Film Festival,2007.0,Grand Prize,Nominated,de
Norman McLaren,Canadian Film Awards,1949.0,Special Award,Won,en
Markus Imhoof,Berlin International Film Festival,1981.0,FIPRESCI Prize - Honorable Mention,Won,en
Jon Voight,Boston Film Festival,2016.0,Festival Prize,Won,en
Larisa Shepitko,Berlin International Film Festival,1977.0,FIPRESCI Prize,Won,en
Michael Rosenfeld,News & Documentary Emmy Awards,1995.0,Emmy,Won,en
Chuck Gutierrez,"Young Critics Circle, Philippines",2016.0,YCC Award,Nominated,en
Tom Putnam,"Cinema Eye Honors Awards, US",2011.0,Cinema Eye Honors Award,Nominated,en
Jeff Renfroe,Sitges - Catalonian International Film Festival,2004.0,Best Film,Nominated,en
Sheron R. Dayoc,Cinemanila International Film Festival,2010.0,Best Southeast Asian Film,Nominated,en
Ravi Patel,DOC NYC,2014.0,Viewfinders Grand Jury Prize,Nominated,en
Keith Hartman,"FilmOut San Diego, US",2011.0,FilmOut Audience Awards,Won,en
Alessandro Haber,"Golden Globes, Italy",1996.0,Golden Globe,Won,it
Nathan Crooker,HDFest,2012.0,Best Directing in a High-Def Short,Won,en
Scott Thomas,"Academy Awards, USA",1997.0,Oscar,Nominated,en
Andrei Konchalovsky,Cottbus Film Festival of Young East European Cinema,2003.0,Dialog Award,Won,en
Christian Faure,"Globes de Cristal Awards, France",2015.0,Globe de Cristal,Nominated,fr
Ellen DeGeneres,PGA Awards,2012.0,PGA Award,Nominated,en
Jean-Louis Milesi,Torino Film Festival,2007.0,Prize of the City of Torino,Nominated,fr
Orson Welles,Cannes Film Festival,1959.0,Best Actor,Won,en
Tomás Welss,Havana Film Festival,2003.0,Special Mention,Won,en
Joachim Trier,Stockholm Film Festival,2011.0,Bronze Horse,Won,en
Ferenc Moldoványi,Mexico City International Contemporary Film Festival,2009.0,Best Human Rights Film,Nominated,en
John Slattery,Screen Actors Guild Awards,2013.0,Actor,Nominated,en
Mike Newell,Cleveland International Film Festival,1993.0,Best Film,Won,en
Georges Schwizgebel,Cannes Film Festival,2004.0,Prix Regards Jeune,Won,en
Pierre-Adrian Irle,Annonay International Festival of First Films,2012.0,Grand Jury Prize,Nominated,en
Shane Carruth,Sitges - Catalonian International Film Festival,2013.0,Maria,Nominated,en
Ellen DeGeneres,Teen Choice Awards,2016.0,Teen Choice Award,Won,en
Andreas Gruber,San Sebastián International Film Festival,1994.0,Special Prize of the Jury,Won,de
Jorge Sánchez-Cabezudo,Sitges - Catalonian International Film Festival,1996.0,Best Short Film,Nominated,es
Adam Elliot,Chicago International Film Festival,2000.0,Silver Plaque,Won,en
Jamie Foxx,"Academy Awards, USA",2005.0,Oscar,Nominated,en
Denzel Washington,Austin Film Critics Association,2016.0,Austin Film Critics Award,Nominated,en
Bill Paxton,Western Heritage Awards,2013.0,Bronze Wrangler,Won,en
Fellipe Barbosa,Munich Film Festival,2017.0,CineVision Award,Nominated,pt
Victor Vũ,Newport Beach Film Festival,1998.0,Student Film Award,Won,vi
Nobuteru Uchida,Rotterdam International Film Festival,2013.0,Big Screen Award,Nominated,ja
Mélanie Laurent,Cannes Film Festival,2014.0,Queer Palm,Nominated,fr
Maciej Dejczer,Paris Film Festival,1998.0,Grand Prix,Nominated,pl
Paul Jay,Gemini Awards,1999.0,Gemini,Nominated,en
Vince DiPersio,Primetime Emmy Awards,1995.0,Primetime Emmy,Nominated,en
Tommy Lee Jones,Santa Barbara International Film Festival,2008.0,American Riviera Award,Won,en
Siniša Dragin,Tokyo International Film Festival,2010.0,Tokyo Grand Prix,Nominated,en
Lorenz Merz,Locarno International Film Festival,2008.0,Golden Pardino - Leopards of Tomorrow,Nominated,en
Patricio Guzmán,Santa Barbara International Film Festival,2011.0,Jury Award,Nominated,es
Joshua Marston,"New York Film Critics, Online",2004.0,NYFCO Award,Won,en
Shunji Iwai,Nikkan Sports Film Awards,1995.0,Nikkan Sports Film Award,Won,ja
Gary Rydstrom,"Academy Awards, USA",1994.0,Oscar,Won,en
Cam Archer,Cannes Film Festival,2010.0,C.I.C.A.E. Award,Nominated,en
Aleksandr Melnik,Sochi Open Russian Film Festival,2008.0,Special Diploma of the Jury,Won,ru
Paul Reubens,Daytime Emmy Awards,1988.0,Daytime Emmy,Nominated,en
Marco Bellocchio,Italian National Syndicate of Film Journalists,1966.0,Silver Ribbon,Won,en
Robert Duvall,"Golden Globes, USA",1980.0,Golden Globe,Won,en
Kathy Bates,Online Film & Television Association,2012.0,OFTA Television Award,Nominated,en
Frederico Machado,Festival Iberoamericano de Cortometrajes ABC,2010.0,Best Short Film,Nominated,pt
Andrew Pike,Australian Film Institute,1982.0,AFI Award,Won,en
Goran Paskaljević,Valladolid International Film Festival,2009.0,Golden Spike,Won,sr
Walter Carvalho,São Paulo International Film Festival,2011.0,Audience Award,Won,pt
Søren Green,Uppsala International Short Film Festival,2014.0,UR Award,Won,da
Ning Hao,Golden Horse Film Festival,2006.0,Golden Horse Award,Won,zh
J.J. Kelley,Anchorage International Film Festival,2009.0,Audience Choice Award,Won,en
Guy Mazarguil,Cognac Festival du Film Policier,1994.0,Best Short - Special Mention,Won,fr
Thomas Vinterberg,Istanbul International Film Festival,2015.0,Golden Tulip,Nominated,da
Wes Anderson,Berlin International Film Festival,2002.0,Golden Berlin Bear,Nominated,en
Fellipe Barbosa,Columbia University Film Festival,2006.0,Student Choice Award,Won,pt
Binka Zhelyazkova,Moscow International Film Festival,1961.0,Golden Prize (1959-1967),Won,en
Todd Field,"New York Film Critics, Online",2001.0,NYFCO Award,Won,en
Romola Garai,Women Film Critics Circle Awards,2015.0,WFCC Award,Won,en
Jeremy Thomas,"Academy Awards, USA",1988.0,Oscar,Won,en
Kenneth Glenaan,Thessaloniki Film Festival,2001.0,Golden Alexander,Nominated,en
David Teboul,Locarno International Film Festival,2008.0,Golden Leopard - Filmmakers of the Present,Nominated,en
Werner Schünemann,"Prêmio Qualidade, Brazil",2003.0,Prêmio Qualidade,Won,pt
Chris Rock,Grammy Awards,2004.0,Grammy,Won,en
Alonso Ruiz Palacios,AFI Fest,2014.0,Audience Award,Won,es
Jodie Foster,Yoga Awards,2012.0,Yoga Award,Won,en
Melvin Van Peebles,Acapulco Black Film Festival,2000.0,Byron E. Lewis Trailblazer Award,Won,en
Carlo Guillermo Proto,Montreal International Documentary Festival (RIDM),2016.0,People's Choice Award,Nominated,en
Phil Comeau,Cinema on the Bayou,2014.0,Director's Choice Jury Award,Won,en
Fleur Albert,Cinéma du Réel,2009.0,Louis Marcorelles Award,Won,fr
Demetrius Navarro,ALMA Awards,2002.0,ALMA Award,Nominated,en
Michael Caton-Jones,European Film Awards,1989.0,European Film Award,Nominated,en
Dax Phelan,Anchorage International Film Festival,2015.0,Honorable Mention,Won,en
Nap Jamir,Gawad Urian Awards,2009.0,Gawad Urian Award,Nominated,en
Don Hertzfeldt,Carolina Film & Video Festival,1997.0,Gold Medal,Won,en
Cyrus Nowrasteh,PEN Center USA West Literary Awards,2002.0,Literary Award,Won,en
Clayton Jacobson,Film Critics Circle of Australia Awards,2006.0,FCCA Award,Won,en
Jeremy Thomas,British Independent Film Awards,2003.0,Special Jury Prize,Won,en
Brad Fraser,Montréal World Film Festival,2002.0,Grand Prix des Amériques,Nominated,en
Rex Bloomstein,BAFTA Awards,1981.0,BAFTA TV Award,Won,en
Imunga Ivanga,Carthage Film Festival,2000.0,Tanit d'Or,Won,en
Greg MacGillivray,"Academy Awards, USA",2001.0,Oscar,Nominated,en
Tevfik Baser,Locarno International Film Festival,1986.0,Silver Leopard,Won,de
Haifaa Al-Mansour,Rotterdam International Film Festival,2013.0,Dioraphte Award,Won,en
Delbert Mann,"Golden Globes, USA",1959.0,Golden Globe,Nominated,en
Jonas Holmström,Clermont-Ferrand International Short Film Festival,2004.0,Grand Prix,Won,en
Birgitte Stærmose,Aubagne International Film Festival,2013.0,Best Director,Won,da
Antoine Arditti,Foyle Film Festival,2009.0,Festival Prize,Nominated,en
Yonfan,Hong Kong Film Awards,2005.0,Hong Kong Film Award,Nominated,cn
Sebastián Sánchez Amunátegui,Mar del Plata Film Festival,2015.0,Best Latin-American Film,Nominated,es
Bill Pohlad,San Francisco International Film Festival,2015.0,Audience Award,Nominated,en
Philip Seymour Hoffman,Central Ohio Film Critics Association,2008.0,COFCA Award,Won,en
António Ferreira,Fantasporto,2010.0,International Fantasy Film Award - Special Mention,Won,pt
Laura Citarella,Rotterdam International Film Festival,2015.0,Tiger Award,Nominated,es
Amanda Forbis,Chicago International Film Festival,1999.0,Gold Hugo,Nominated,en
Grigori Aleksandrov,State Prize of Soviet Union - Stalinskaya Premia,1941.0,Stalinskaya Premia,Won,ru
Alec Baldwin,Satellite Awards,2010.0,Satellite Award,Won,en
Jordi Mollà,Goya Awards,1998.0,Goya,Nominated,es
Susan Koch,Los Angeles Film Festival,2006.0,Audience Award,Won,en
Maziar Miri,Taipei Film Festival,2006.0,International New Talent Competition - Grand Prize,Nominated,fa
Niels Arden Oplev,Alliance of Women Film Journalists,2011.0,EDA Award,Won,da
Irving Reis,Walk of Fame,1960.0,Star on the Walk of Fame,Won,en
Chris LaMartina,ShockerFest,2009.0,'B Movie' Award,Won,en
Warwick Thornton,Film Critics Circle of Australia Awards,2010.0,FCCA Award,Nominated,en
Michael Rymer,Honolulu International Festival (I),2011.0,Gold Kahuna Award,Won,en
Christian Gossett,"Boston Science Fiction Film Festival, US",2015.0,Geekiest Film,Won,en
David Schwimmer,Screen Actors Guild Awards,1999.0,Actor,Nominated,en
Shane Stanley,WorldFest Houston,1994.0,Silver Award,Won,en
Aleksandr Rastorguev,Jihlava International Documentary Film Festival,2012.0,Silver Eye Award,Nominated,ru
Nabil Ayouch,Ouagadougou Panafrican Film and Television Festival,2001.0,UNICEF Award for Childhood,Won,en
Phillip Borsos,Chicago International Film Festival,1976.0,Gold Hugo,Nominated,en
Lisanne Skyler,Film Independent Spirit Awards,2000.0,Someone to Watch Award,Nominated,en
Warren Beatty,"Academy of Science Fiction, Fantasy & Horror Films, USA",1991.0,Saturn Award,Nominated,en
Gary Sinyor,Chicago International Film Festival,1989.0,Gold Hugo,Nominated,en
Peter Capaldi,Village Voice Film Poll,2009.0,VVFP Award,Nominated,en
Martin Šulík,Cottbus Film Festival of Young East European Cinema,1995.0,Grand Prize,Won,sk
Imran Khan,Screen Weekly Awards,2011.0,Screen,Nominated,hi
Vlad Yudin,"Nevada International Film Festival, US",2013.0,Platinum Reel Award,Won,en
Peter Brosens,Bangkok International Film Festival,2009.0,Special Golden Kinnaree Award for Environmental Awareness,Won,en
Ellen DeGeneres,Online Film & Television Association,2009.0,OFTA Television Award,Won,en
Hirokazu Koreeda,Hong Kong International Film Festival,2012.0,SIGNIS Award - Special Mention,Won,ja
Abbas Kiarostami,Toronto International Film Festival,1999.0,People's Choice Award,Nominated,en
Tsai Ming-Liang,Hawaii International Film Festival,2003.0,Golden Maile Award,Nominated,zh
Bård Ivar Engelsås,Chicago International Film Festival,2014.0,Gold Hugo,Nominated,en
Fabio Grassadonia,Chicago International Film Festival,2013.0,Audience Choice Award,Nominated,it
Jia Zhangke,Berlin International Film Festival,1998.0,Netpac Award,Won,zh
João Pedro Plácido,Trento Film Festival,2015.0,Silver Gentian,Won,en
Lisa Cholodenko,Cannes Film Festival,2002.0,C.I.C.A.E. Award,Nominated,en
Noah Baumbach,Gold Derby Awards,2006.0,Gold Derby Award,Nominated,en
Anders Grönros,Buster International Children's Film Festival,2011.0,Best Buster Award,Won,sv
Johannes Stjärne Nilsson,Warsaw International Film Festival,2010.0,Free Spirit Award,Won,en
Bernhard Marsch,Hamburg International Short Film Festival,2013.0,Jury Award (German Competition),Nominated,en
Tono Errando,Sant Jordi Awards,2012.0,Sant Jordi,Won,es
Frank Miller,"Capri, Hollywood",2006.0,Capri Global Award,Won,en
Scott Thomas,Sant Jordi Awards,2009.0,Sant Jordi,Won,en
Delmer Daves,Walk of Fame,1960.0,Star on the Walk of Fame,Won,en
Gabriel Pelletier,Montréal Comedy Festival 'Just for Laughs',2000.0,Audience Award,Won,fr
Terry Hughes,BAFTA Awards,1973.0,BAFTA TV Award,Nominated,en
Marco Ponti,Busto Arsizio Film Festival,2003.0,Busto Arsizio Award,Won,it
Daniele Gaglianone,CinEuphoria Awards,2015.0,CinEuphoria,Won,it
Carl H. Lindahl,CableACE Awards,1994.0,CableACE,Nominated,en
Stefan Ruzowitzky,Jerusalem Film Festival,2014.0,The Jewish Experience Award,Won,de
Reda Mustafa,HollyShorts Film Festival,2008.0,Best Short Film,Nominated,pt
Risa Bramon Garcia,"Casting Society of America, USA",1989.0,Artios,Nominated,en
Quentin Tarantino,Kansas City Film Critics Circle Awards,2009.0,KCFCC Award,Won,en
Paul Michael Glaser,Bravo Otto,1978.0,Bravo Otto Germany,Won,en
Michael Melski,WorldFest Houston,2012.0,Special Jury Award,Won,en
Tarik Saleh,Prague One World Film Festival,2002.0,Czech Radio Award - Special Citation,Won,sv
Marty Sader,Prism Awards,2005.0,Prism Award,Nominated,en
Alain Berliner,"Retirement Research Foundation, USA",1998.0,Wise Owl Award,Won,fr
Bertrand Tavernier,San Sebastián International Film Festival,1996.0,Solidarity Award,Won,fr
Billy West,The Webby Awards,2014.0,Webby Award,Won,en
Sergio Castellitto,David di Donatello Awards,2003.0,David,Nominated,it
Margreth Olin,Chicago International Film Festival,2014.0,Audience Choice Award,Nominated,en
Andrew Adamson,Annie Awards,2005.0,Annie,Nominated,en
Anna Muylaert,Gramado Film Festival,2002.0,Golden Kikito,Won,pt
Damjan Kozole,Slovene Film Festival,2012.0,Vesna,Won,sl
Armando Robles Godoy,Moscow International Film Festival,1967.0,Grand Prix,Nominated,en
Tim Roth,Cannes Film Festival,1999.0,Golden Camera,Nominated,en
David Robert Mitchell,Gérardmer Film Festival,2015.0,Grand Prize,Won,en
Donnie Yen,Macau International Movie Festival,2011.0,Golden Lotus Awards,Won,en
Werner Schroeter,Max Ophüls Festival,1980.0,Max Ophüls Award,Nominated,en
