director_name,ceremony,year,category,outcome,original_language
Tom Hanks,Chicago Film Critics Association Awards,1994.0,CFCA Award,Nominated,en
Faye Dunaway,Razzie Awards,1994.0,Razzie Award,Won,en
Jeanine Meerapfel,Cannes Film Festival,1981.0,FIPRESCI Prize,Won,en
Vincent Assmann,Hof International Film Festival,2005.0,German Film Promotional Award,Won,de
Joel Coen,Broadcast Film Critics Association Awards,2010.0,Critics Choice Award,Nominated,en
Jesse Gordon,Primetime Emmy Awards,2015.0,Primetime Emmy,Nominated,en
Rosa von Praunheim,Chicago International Film Festival,1987.0,Gold Hugo,Nominated,en
Irene Taylor Brodsky,News & Documentary Emmy Awards,2010.0,Emmy,Nominated,en
Jeppe Rønde,CPH:DOX,2017.0,CPH:DOX Award,Nominated,da
Rodrigo Triana,Goya Awards,2007.0,Goya,Nominated,es
Emmanuel Bourdieu,"César Awards, France",2009.0,César,Nominated,fr
Petter Næss,Warsaw International Film Festival,2007.0,Warsaw Award,Nominated,en
Ethan Coen,"Telluride Film Festival, US",2013.0,Silver Medallion Award,Won,en
Nadia Litz,Vancouver Film Critics Circle,2004.0,VFCC Award,2nd place,en
Stephen Burrows,Texas Film Festival,1992.0,Jury Award,Won,en
Måns Herngren,São Paulo International Film Festival,2009.0,Audience Award,Won,sv
Vadim Abdrashitov,Locarno International Film Festival,1998.0,Swissair/Crossair Special Prize,Won,ru
Kamal,Filmfare Awards,1986.0,Filmfare Award,Nominated,ml
Luiz Carlos Barreto,Cinema Brazil Grand Prize,2011.0,Honorary Award,Won,pt
Iñaki Arteta,"Cinema Writers Circle Awards, Spain",2009.0,CEC Award,Won,en
Karen Moncrieff,Film Independent Spirit Awards,2007.0,Independent Spirit Award,Nominated,en
Charles Laughton,David di Donatello Awards,1958.0,David,Won,en
James Gunn,Awards Circuit Community Awards,2014.0,ACCA,Nominated,en
Michael Haneke,Chicago International Film Festival,1997.0,Silver Hugo,Won,de
Toke Constantin Hebbeln,Hollywood International Student Film Festival,2006.0,Jury Award,Won,de
Pupi Avati,David di Donatello Awards,1987.0,David,Nominated,it
Dror Zahavi,"Golden Camera, Germany",2006.0,Golden Camera,Won,de
Victor Lindgren,"FilmOut San Diego, US",2013.0,FilmOut Festival Award,Won,sv
Gunnar Fischer,Mar del Plata Film Festival,1959.0,Critics Grand Prize,Won,en
Frank Göhre,"Adolf Grimme Awards, Germany",2000.0,Adolf Grimme Award,Nominated,de
Emir Baigazin,Sakhalin International Film Festival,2013.0,Best Director Award,Won,en
Tom Felton,Mashable Open Web Awards,2009.0,Best Actor/Actress to Follow,Won,en
Cindy Baer,Valley Film Festival,2006.0,Audience Award,Won,en
Chris Newby,Berlin International Film Festival,1991.0,Teddy,Won,en
Bennett Miller,Italian Online Movie Awards (IOMA),2015.0,IOMA,Nominated,en
Jack Gill,World Stunt Awards,2004.0,Taurus Award,Won,en
Roman Klochkov,Film Festival Oostende,2012.0,Ensor,Won,en
Tommy Oliver,Los Angeles Pan African Film Festival,2014.0,Audience Award,Won,en
Tracy Seretean,"Academy Awards, USA",2001.0,Oscar,Won,en
Ismail Merchant,"Academy Awards, USA",1987.0,Oscar,Nominated,en
Tom Schreiber,Karlovy Vary International Film Festival,2008.0,Crystal Globe,Nominated,en
Alessandro Gassman,"Kineo Awards, Italy",2008.0,Kineo Award,Won,it
Taylor Sheridan,Karlovy Vary International Film Festival,2017.0,Audience Award,Won,en
Adam Elliot,International Online Cinema Awards (INOCA),2010.0,INOCA,Nominated,en
Phil Tippett,"Academy of Science Fiction, Fantasy & Horror Films, USA",1994.0,Saturn Award,Won,en
Colin Eggleston,Sitges - Catalonian International Film Festival,1978.0,Prize of the International Critics' Jury,Won,en
Colin Chilvers,BAFTA Awards,1979.0,Michael Balcon Award,Won,en
Apichatpong Weerasethakul,Cannes Film Festival,2015.0,Un Certain Regard Award,Nominated,en
Amlan Datta,Pärnu International Documentary and Anthropology Film Festival,2012.0,Jury Special Prize,Won,en
Heiny Srour,San Francisco International Film Festival,1997.0,Certificate of Merit,Won,en
Gareth Rhys Jones,"Motion Picture Sound Editors, USA",2014.0,Verna Fields Award,Nominated,en
Pedro Solís García,"Oaxaca FilmFest, MX",2014.0,Honorable Mention,Won,es
Lorraine Bracco,Screen Actors Guild Awards,2003.0,Actor,Nominated,en
Aamir Bashir,"National Film Awards, India",2013.0,Silver Lotus Award,Won,en
Georgie Henley,Chicago Film Critics Association Awards,2006.0,CFCA Award,Nominated,en
Bernhard Grzimek,"Golden Camera, Germany",1969.0,Audience Camera,Won,de
Kevin Tent,"American Cinema Editors, USA",2003.0,Eddie,Nominated,en
Ryan Gosling,"People's Choice Awards, USA",2017.0,People's Choice Award,Nominated,en
William Rose,Edgar Allan Poe Awards,1965.0,Edgar,Nominated,en
Gary Williams,Behind the Voice Actors Awards,2017.0,BTVA Feature Film Voice Acting Award,Nominated,en
Scott Heming,Daytime Emmy Awards,2009.0,Daytime Emmy,Nominated,en
J.P. Sniadecki,Locarno International Film Festival,2010.0,Special Jury Prize - Filmmakers of the Present,Won,en
Esben Tønnesen,Chicago International Children's Film Festival,2007.0,Adult's Jury Award,Won,da
Jason Reitman,Aspen Shortsfest,2009.0,New Directions Award,Won,en
Kenneth Branagh,"SFX Awards, UK",2012.0,SFX Award,Nominated,en
Castleton Knight,"Academy Awards, USA",1954.0,Oscar,Nominated,en
Peter Bogdanovich,"Writers Guild of America, USA",1972.0,WGA Award (Screen),Nominated,en
Bénédicte Pagnot,Angers European First Film Festival,2002.0,Audience Award,Won,fr
Samuel Fuller,Los Angeles Film Critics Association Awards,1987.0,Career Achievement Award,Won,en
Michelle Mower,Austin Revolution Film Festival,2014.0,Festival Award,Won,en
Peter Cattaneo,Evening Standard British Film Awards,1998.0,Evening Standard British Film Award,Won,en
Bruce Campbell,US Comedy Arts Festival,2003.0,Film Discovery Jury Award,Won,en
Terry Hughes,CableACE Awards,1983.0,ACE,Won,en
Tim McCann,Nantucket Film Festival,2002.0,Writer/Director Award,Won,en
Woody Allen,Phoenix Film Critics Society Awards,2011.0,PFCS Award,Nominated,en
Tim Garrick,Park City Film Music Festival,2006.0,Gold Medal for Excellence,Won,en
Ventura Pons,Butaca Awards,1999.0,Butaca,Won,en
Bo Widerberg,Moscow International Film Festival,1987.0,Golden Prize,Nominated,sv
Samantha Morton,Chlotrudis Awards,2001.0,Chlotrudis Award,Nominated,en
Randy Cheveldave,Directors Guild of Canada,2014.0,DGC Team Award,Nominated,fr
Thomas Vinterberg,Moscow International Film Festival,2005.0,Silver St. George,Won,da
Andrew Bowler,American Short Film Awards,2012.0,Jury Award,Won,en
Zoltán Kamondi,Tiburon International Film Festival,2008.0,Golden Reel Award,Won,hu
Iveta Grofova,Torino Film Festival,2012.0,Prize of the City of Torino,Nominated,sk
Gina Angelone,"Oaxaca FilmFest, MX",2013.0,Global,Won,en
José Luis Guerin,Bogota Film Festival,1998.0,Golden Precolumbian Circle,Nominated,en
Péter Gothár,Art Film Festival,2000.0,Bronze Key,Won,hu
Lucía Puenzo,The Platino Awards for Iberoamerican Cinema,2014.0,Platino Award,Won,es
LeVar Burton,Daytime Emmy Awards,1994.0,Daytime Emmy,Nominated,en
David Oelhoffen,Bucharest International Film Festival,2015.0,Festival Prize,Won,fr
Samir Zikra,Cairo International Film Festival,1998.0,Golden Pyramid,Nominated,en
Marcelo Tobar,Vancouver International Film Festival,2014.0,Best New Director Award - Special Mention,Won,en
Bruce G. Hallenbeck,Rondo Hatton Classic Horror Awards,2013.0,Rondo Statuette,Won,en
Béla Tarr,Locarno International Film Festival,1982.0,Special Mention,Won,hu
Simon Staho,Tallinn Black Nights Film Festival,2007.0,Grand Prize,Nominated,en
Tom McCarthy,Broadcast Film Critics Association Awards,2016.0,Critics Choice Award,Nominated,en
Lee Grant,"Golden Globes, USA",1952.0,Golden Globe,Nominated,en
Tony Gerber,Sundance Film Festival,2014.0,Grand Jury Prize,Nominated,en
Jacques Audiard,BAFTA Awards,2006.0,BAFTA Film Award,Won,fr
Everardo González,Berlin International Film Festival,2017.0,Glasshütte Original Documentary Award,Nominated,es
John Landis,Amiens International Film Festival,2015.0,Golden Unicorn for Career Achievement,Won,en
Ronald Bronstein,SXSW Film Festival,2007.0,Special Jury Award,Won,en
Brian Helgeland,International Online Cinema Awards (INOCA),2004.0,INOCA,Nominated,en
Matthias Müller,Clermont-Ferrand International Short Film Festival,1992.0,Research Award,Won,en
Ahmet Boyacıoğlu,"Love is Folly International Film Festival, Bulgaria",2011.0,FIPRESCI Prize,Won,de
Jill D'Agnenica,"Black Hills Film Festival, US",2014.0,Best Feature Film,Won,en
Jason Reitman,Palm Springs International Film Festival,2010.0,Director of the Year Award,Won,en
Seijun Suzuki,Berlin International Film Festival,1981.0,Golden Berlin Bear,Nominated,ja
Vicco von Bülow ,Bavarian Film Awards,1989.0,Bavarian Film Award,Won,de
John Lennon,BMI Film & TV Awards,1999.0,BMI TV Music Award,Won,en
Jan Švankmajer,Fantasporto,1995.0,International Fantasy Film Award,Won,cs
Beyoncé Knowles,BET Awards,2015.0,BET Award,Nominated,en
Agim Sopi,Hollywood Verge Film Awards,2016.0,Fall Award,Won,en
Jacques Otmezguine,Namur International Festival of French-Speaking Film,1997.0,Golden Bayard,Nominated,fr
Laís Bodanzky,São Paulo International Film Festival,2000.0,International Jury Award,Nominated,pt
Dennis Gansel,Max Ophüls Festival,1998.0,Best Short Film,Nominated,de
Quentin Tarantino,Phoenix Critics Circle,2015.0,PCC Award,Nominated,en
Taisia Igumentseva,Cannes Film Festival,2012.0,Cinefondation Award,Won,en
Maryam Najafi,Cinemanila International Film Festival,2012.0,Lino Brocka Award,Nominated,en
Paul J. Smith,"Academy Awards, USA",1946.0,Oscar,Nominated,en
John Landis,Monte-Carlo Comedy Film Festival,2010.0,Career Award,Won,en
Sergei Dvortsevoy,Cannes Film Festival,2008.0,Golden Camera,Nominated,ru
Joachim Trier,Norwegian International Film Festival,2015.0,Norwegian Film Critics Award - Honorable Mention,Won,en
Woody Allen,"Academy Awards, USA",1988.0,Oscar,Nominated,en
Paul Verhoeven,"Academy of Science Fiction, Fantasy & Horror Films, USA",1998.0,Saturn Award,Nominated,de
Ernest D. Farino,Primetime Emmy Awards,2001.0,Primetime Emmy,Won,en
Vasili Pichul,Chicago International Film Festival,1988.0,Gold Hugo,Won,en
Thomas Gomez Durham,Filmed in Utah Awards,2014.0,Filmed in Utah Award,Won,en
Carlos Vereza,"Prêmio Qualidade, Brazil",2009.0,Prêmio Qualidade,Nominated,pt
Layke Anderson,"Tirana International Film Festival, AL",2012.0,Media Award,Won,en
Claudio Zulian,Gaudí Awards,2015.0,Gaudí Award,Nominated,es
Kenneth Lonergan,London Critics Circle Film Awards,2017.0,ALFS Award,Won,en
Deagol Brothers,Nashville Film Festival,2009.0,Tennessee Independent Spirit Award,Won,en
Jim Donovan,Whistler Film Festival,2008.0,Phillip Borsos Award,Won,en
Barbara Bredero,Rembrandt Awards,2015.0,Rembrandt Award,Nominated,nl
Johnny Depp,"ShoWest Convention, USA",1990.0,ShoWest Award,Won,en
Kevin Reynolds,Western Heritage Awards,2013.0,Bronze Wrangler,Won,en
Mark Meily,"FAP Awards, Philippines",2006.0,FAP Award,Nominated,en
Daniel Monzón,Goya Awards,2001.0,Goya,Nominated,es
Gordon Quinn,International Documentary Association,2015.0,Career Achievement Award,Won,en
Marc Rothemund,Jupiter Award,2006.0,Jupiter Award,Won,de
Terry Cunningham,Hollywood Film Awards,2012.0,Hollywood Discovery Award,Nominated,en
Janie Geiser,Hong Kong International Film Festival,2014.0,Golden Firebird Award,Nominated,en
Roman Polanski,European Film Awards,2002.0,European Film Award,Nominated,en
Lauren Wolkstein,Lille Short Film Festival,2011.0,Best Digital Short,Nominated,en
Robert Bresson,Venice Film Festival,1989.0,Career Golden Lion,Won,fr
Ben Gazzara,"Golden Globes, USA",1966.0,Golden Globe,Nominated,en
Dennis Hauck,Dragon*Con Independent Film Festival,2008.0,Best of ...,Won,en
Idris Elba,Film Independent Spirit Awards,2016.0,Independent Spirit Award,Won,en
Al Pacino,"National Board of Review, USA",1973.0,NBR Award,Won,en
Clayton Jacobson,The Streamy Awards,2010.0,Streamy Award,Nominated,en
Narimane Mari,Sarasota Film Festival,2014.0,Jury Prize,Nominated,en
Darren Aronofsky,Chicago Film Critics Association Awards,2010.0,CFCA Award,Nominated,en
Pedro Almodóvar,The Platino Awards for Iberoamerican Cinema,2017.0,Platino Award,Won,es
Carlos Marques-Marcet,Málaga Spanish Film Festival,2014.0,Golden Biznaga,Won,ab
Chris Brandt,Art Directors Guild,2017.0,Excellence in Production Design Award,Won,en
Michael Rossato-Bennett,Sundance Film Festival,2014.0,Audience Award,Won,en
Masayuki Suo,Awards of the Japanese Academy,1997.0,Award of the Japanese Academy,Won,ja
John Malkovich,Karlovy Vary International Film Festival,2009.0,Special Prize for Outstanding Contribution to World Cinema,Won,en
Christian de Chalonge,Venice Film Festival,1967.0,Golden Lion,Nominated,fr
Oren Moverman,Berlin International Film Festival,2009.0,Silver Berlin Bear,Won,en
Tomas Alfredson,Fright Meter Awards,2008.0,Fright Meter Award,Won,en
Jed Mercurio,"Royal Television Society, UK",2015.0,RTS Television Award,Won,en
Yorgos Lanthimos,Awards Circuit Community Awards,2016.0,ACCA,Nominated,en
Sarah Polley,Satellite Awards,2008.0,Satellite Award,Nominated,en
Arthur Allan Seidelman,Mystfest,1987.0,Best Film,Nominated,en
Paolo Virzì,Seville European Film Festival,2014.0,Audience Award,Won,it
Steve Oedekerk,Daytime Emmy Awards,2009.0,Daytime Emmy,Won,en
Rosie Perez,"Academy Awards, USA",1994.0,Oscar,Nominated,en
Kyle Hytonen,Blood in the Snow Canadian Film Festival,2014.0,Bloodie,Won,en
Thomas Newman,Satellite Awards,2014.0,Satellite Award,Nominated,en
Robert Rodriguez,Fright Meter Awards,2007.0,Fright Meter Award,Nominated,en
Ingrid Veninger,Vancouver Film Critics Circle,2012.0,VFCC Award,Nominated,en
Dieter Hallervorden,"Golden Camera, Germany",2013.0,Golden Camera for Lifetime Achievement,Won,de
Steven Zaillian,"Writers Guild of America, USA",2012.0,WGA Award (Screen),Nominated,en
Petter Næss,Lübeck Nordic Film Days,2007.0,Prize of the Children's Jury - Honorable Mention,Won,en
Douglas Horn,Ashland Independent Film Festival,2007.0,Audience Award,Won,en
Tiane Doan na Champassak,Vesoul Asian Film Festival,2016.0,Youth Award,Nominated,en
Daniel Syrkin,Awards of the Israeli Film Academy,2008.0,Award of the Israeli Film Academy,Nominated,en
Michael Mann,Yoga Awards,1993.0,Yoga Award,Won,en
Jonny Campbell,Prix Italia,2004.0,Prix Italia,Nominated,en
David Filmore,Hollywood Reel Independent Film Festival,2017.0,Best Animation Short Film,Won,en
Zaza Urushadze,Mannheim-Heidelberg International Filmfestival,2013.0,Special Award of Mannheim-Heidelberg,Won,en
Fatih Akin,Berlin International Film Festival,2004.0,FIPRESCI Prize,Won,de
Andrew Hyatt,John Paul II International Film Festival,2015.0,Reel Rose Award,Won,en
Kwak Kyung-taek,Chunsa Film Art Awards,2001.0,Chunsa Film Art Award,Won,ko
Mario Philip Azzopardi,Gemini Awards,1986.0,Gemini,Nominated,en
Vesela Kazakova,"Love is Folly International Film Festival, Bulgaria",2009.0,Best Actress,Won,en
Jan Troell,Berlin International Film Festival,1968.0,Golden Berlin Bear,Won,sv
Orlando Jiménez Leal,San Francisco International Lesbian & Gay Film Festival,1984.0,Audience Award,Won,es
Edet Belzberg,Gotham Awards,2001.0,Documentary Achievement Award,Won,en
Oleg Yankovskiy,Sochi Open Russian Film Festival,2001.0,Grand Prize of the Festival,Nominated,ru
Robert Mitchum,"ShoWest Convention, USA",1978.0,Lifetime Achievement Award,Won,en
Paolo Barzman,Gemini Awards,2006.0,Gemini,Won,en
Arild Østin Ommundsen,"Amanda Awards, Norway",2013.0,Amanda,Won,no
James Keach,Vancouver International Film Festival,2014.0,Most Popular International Documentary Film,Won,en
Alexander Payne,Chlotrudis Awards,2000.0,Chlotrudis Award,Nominated,en
Sándor Kardos,Tokyo International Film Festival,2003.0,Tokyo Grand Prix,Nominated,en
John Carpenter,Bram Stoker Awards,2008.0,Lifetime Achievement Award,Won,en
Tannaz Hazemi,ECU European Independent Film Festival,2014.0,Festival Award,Won,en
Mark Baker,Chicago International Film Festival,1993.0,Silver Hugo,Won,en
Leo McCarey,Online Film & Television Association,2012.0,OFTA Film Hall of Fame,Won,en
Vera Farmiga,Los Angeles Film Critics Association Awards,2005.0,LAFCA Award,Won,en
Fernando Cortizo,Annecy International Animated Film Festival,2013.0,Audience Award,Won,es
Abigail Disney,Montclair Film Festival (MFF),2015.0,Bruce Sinofsky Prize for Documentary Feature,Nominated,en
Julia Ducournau,Palm Springs International Film Festival,2017.0,Directors to Watch,Won,en
Peter Sellers,Laurel Awards,1966.0,Golden Laurel,Nominated,en
Han  Jie,Hong Kong Asian Film Festival,2011.0,New Talent Award,Won,zh
Apichatpong Weerasethakul,Chicago International Film Festival,2004.0,Gold Hugo,Nominated,en
Nicholas Meyer,Sitges - Catalonian International Film Festival,2008.0,Time-Machine Honorary Award,Won,en
Ang Lee,"Directors Guild of America, USA",1996.0,DGA Award,Nominated,en
Erika Hníková,Hawaii International Film Festival,2011.0,Halekulani Golden Orchid Award,Nominated,en
Spike Lee,"Golden Globes, USA",1990.0,Golden Globe,Nominated,en
Andrey Zvyagintsev,Venice Film Festival,2003.0,Golden Lion,Won,ru
Whoopi Goldberg,Daytime Emmy Awards,2009.0,Daytime Emmy,Won,en
László Nemes,Hellenic Film Academy Awards,2016.0,Hellenic Film Academy Award,Nominated,hu
Bruno Dumont,Cannes Film Festival,2016.0,Cannes Soundtrack Award,Won,fr
Jocelyn Saab,High Falls Film Festival,2006.0,Audience Award,Nominated,en
Miroslav Janek,Karlovy Vary International Film Festival,1997.0,Best Documentary,Won,en
Caradog W. James,Raindance Film Festival,2013.0,Jury Prize,Won,en
Juan Bajon,São Paulo Association of Art Critics Awards,1979.0,APCA Trophy,Won,en
John B. Bredar,CableACE Awards,1995.0,CableACE,Nominated,en
Karsten Meinich,"Kosmorama, Trondheim Internasjonale Filmfestival",2015.0,Kanonprisen,Nominated,en
Catya Plate,The IndieFest Film Awards,2014.0,Award of Excellence,Won,en
Kidlat Tahimik,Berlin International Film Festival,1977.0,OCIC Award - Recommendation,Won,en
Mark Mahon,"Action on Film International Film Festival, USA",2005.0,Action on Film Award,Won,en
Heather Graham,"Academy of Science Fiction, Fantasy & Horror Films, USA",2000.0,Saturn Award,Nominated,en
Banksy,London Critics Circle Film Awards,2011.0,ALFS Award,Nominated,en
Amanda Kernell,Seattle International Film Festival,2017.0,Grand Jury Prize,Won,sv
Suzana Amaral,"SESC Film Festival, Brazil",1987.0,Critics Award,Won,pt
Sylvester Stallone,Austin Film Critics Association,2015.0,Austin Film Critics Award,Won,en
Maro Chermayeff,Heartland Film Festival,1998.0,Crystal Heart Award,Won,en
